Name,Team,W,L,SV,G,GS,IP,K%,BB%,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,ERA-,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
Braxton Ashcraft,PIT,12.0,5.0,0.0,24.0,24.0,141.1,0.27003484,0.05749129,9.87028337407682,2.1014151699647425,1.2735849514937834,0.28969359331476324,0.72058824,0.448275862,0.150375939,97.19909502262443,3.8844341020560393,91.33771359868851,3.3519869305153382,3.5762468390296736,3.1658198495937615,2.869739294052124,Braxton Ashcraft,23793,677952
Kevin Gausman,- - -,6.0,11.0,0.0,25.0,25.0,139.0,0.23469388,0.06462585,8.935252166387935,2.460431755961895,1.1007194697724267,0.3096446700507614,0.6614786,0.374689826,0.099415204,93.98969083979463,4.532374287298228,109.7189259307974,3.9011781585333236,3.527006986166996,3.8054621756620737,2.8209515064954758,Kevin Gausman,14107,592332
Max Fried,NYY,4.0,4.0,0.0,15.0,15.0,86.1,0.23795181,0.0813253,8.235521720710768,2.814671980496085,0.20849422077748778,0.25675675675675674,0.71596244,0.49090909,0.026666666,95.01966200313808,2.814671980496085,68.427402761734,2.5333796672938993,2.5597282503939267,3.5779424423995465,2.808591365814209,Max Fried,13743,608331
Logan Gilbert,SEA,9.0,7.0,0.0,24.0,24.0,145.1,0.26619965,0.05779335,9.412844366120657,2.043578053170932,1.1766055457650821,0.2541436464088398,0.78431373,0.370666666,0.114457831,96.1725113122172,3.282110206607861,84.38877039235372,3.6630766694187646,3.473165650926007,3.508336856805062,2.807068109512329,Logan Gilbert,22250,669302
Cade Cavalli,WSN,10.0,5.0,0.0,26.0,26.0,136.2,0.26124567,0.07093426,9.943903179180102,2.700000200969432,0.9878049515741824,0.31754874651810583,0.74534161,0.494623655,0.12605042,96.83355525965379,3.3585368353522203,80.48534441668241,3.939096060817961,3.4614516355365907,3.357041148510881,2.747785806655884,Cade Cavalli,27473,676917
Gavin Williams,CLE,11.0,7.0,0.0,25.0,25.0,149.0,0.31825796,0.07537688,11.476510067114093,2.7181208053691277,1.4496644295302012,0.2746268656716418,0.75920245,0.443820224,0.175182481,97.4201680672269,3.7449664429530203,91.09549653431786,3.9105201778995564,3.5910309164316065,2.893500477845637,2.7210464477539062,Gavin Williams,30122,668909
Joe Ryan,MIN,6.0,8.0,0.0,23.0,23.0,125.2,0.26386233,0.05162524,9.883289324677754,1.933687041784778,1.2175066559385639,0.29464285714285715,0.68438003,0.357142857,0.104294478,93.44186942549842,3.652519967815692,87.13909157587155,3.4827660684421144,3.407223755889811,3.6185392689696454,2.663621187210083,Joe Ryan,21390,657746
Dustin May,- - -,6.0,7.0,0.0,23.0,23.0,122.0,0.23076923,0.07889546,8.631147540983607,2.9508196721311477,0.6639344262295082,0.30930930930930933,0.68521031,0.433234421,0.073770491,96.87105768930888,4.131147540983607,101.09119077765446,4.015592467923784,3.3022752777474826,3.8620031518281484,2.649763971567154,Dustin May,19716,669160
Sonny Gray,BOS,15.0,3.0,0.0,23.0,23.0,132.2,0.21828358,0.06343284,7.937185625347133,2.3065325748872008,0.8819095139274592,0.28610354223433243,0.84293948,0.472295514,0.105691056,91.6645149835044,2.6457285417823777,61.04316781305433,3.5862525008149597,3.472923586305406,3.6071362312003084,2.6344165802001953,Sonny Gray,12768,543243
Trevor Rogers,BAL,8.0,8.0,0.0,23.0,23.0,125.2,0.20415879,0.06616257,7.734748167139112,2.5066313504617495,0.9310345016000784,0.2945945945945946,0.68406206,0.386842105,0.079754601,93.6958227382227,4.153846237908041,101.30695994685254,3.95083338699611,3.6141203118009395,4.2392289367030305,2.600942850112915,Trevor Rogers,22286,669432
Nolan McLean,NYM,8.0,8.0,0.0,24.0,24.0,136.2,0.27992958,0.08802817,10.470732486686334,3.292683171913941,0.9878049515741824,0.2719033232628399,0.71428571,0.45614035,0.131578947,96.08161006871036,3.424390498790499,84.86673618877522,3.61156963874395,3.5638906675516915,3.403916361724707,2.590543270111084,Nolan McLean,33703,690997
Noah Cameron,KCR,7.0,8.0,0.0,24.0,23.0,138.1,0.21724138,0.07413793,8.197590662856161,2.7975904643080547,0.9108434069840179,0.28426395939086296,0.67585302,0.385,0.089171974,92.54390384262032,4.1638555747840815,97.16650061405778,4.160794356336245,3.5725300854718784,3.980550702892046,2.585951507091522,Noah Cameron,30184,702070
Louie Varland,TOR,5.0,4.0,28.0,58.0,0.0,64.1,0.31726908,0.06827309,11.051814345271005,2.378238529995026,0.279792768234709,0.2847682119205298,0.74324324,0.549668874,0.047619047,98.6834587191358,1.2590674570561904,30.4481080721041,2.1944104010824748,1.8218963452814563,2.409263115594617,2.5539307594299316,Louie Varland,27691,686973
MacKenzie Gore,TEX,7.0,9.0,0.0,26.0,26.0,139.2,0.25795645,0.08542714,9.92362840774488,3.2863964207466814,1.159904619087064,0.2907608695652174,0.72066327,0.37696335,0.114649681,95.36032757051865,4.446301039833745,108.39683210159822,3.8463002128744095,3.7754745927786666,3.8072849769654082,2.477004289627075,MacKenzie Gore,22201,669022
Davis Martin,CHW,9.0,6.0,0.0,24.0,24.0,125.0,0.20943396,0.07358491,7.992,2.808,0.864,0.3203342618384401,0.71428571,0.422343324,0.094488188,93.90756169280442,4.32,103.5765188029786,4.671148434094943,3.7049638023376468,4.0000079781413085,2.472463369369507,Davis Martin,21448,663436
Michael Soroka,ARI,8.0,3.0,0.0,17.0,17.0,92.0,0.23466667,0.056,8.608695652173912,2.0543478260869565,0.5869565217391305,0.29411764705882354,0.78093306,0.378378378,0.06185567,93.55868478548729,2.9347826086956523,69.6263317892321,4.0815175219256,2.8635724979898205,3.6170311278785054,2.459392786026001,Michael Soroka,18383,647336
Eduardo Rodriguez,ARI,12.0,4.0,0.0,25.0,25.0,149.1,0.17292007,0.0766721,6.388393074730229,2.832589382191705,0.8437500287379547,0.26905829596412556,0.81784387,0.395143487,0.078651685,92.02630790734824,2.712053663800569,64.34219272885277,4.707477984873542,3.824267399082988,4.415806345251747,2.4325623512268066,Eduardo Rodriguez,13164,593958
Ryan Weathers,NYY,5.0,7.0,0.0,24.0,24.0,134.0,0.25408348,0.06896552,9.402985074626866,2.5522388059701493,1.208955223880597,0.29545454545454547,0.75471698,0.487738419,0.151260504,95.77831639056225,3.5597014925373136,86.5397920003685,4.201907663197641,3.6555906680092884,3.2580575921531048,2.417919874191284,Ryan Weathers,23796,677960
Eury Perez,MIA,6.0,9.0,0.0,22.0,22.0,122.2,0.26923077,0.09919028,9.75815237621955,3.59510877018615,0.9538043676004071,0.2542955326460481,0.75516693,0.392026578,0.099236641,98.2633568548387,3.228260936493686,76.31757575427982,3.614290138310786,3.684224684409699,3.9284271273438547,2.411053419113159,Eury Perez,27768,691587
Max Meyer,MIA,9.0,1.0,0.0,20.0,20.0,111.0,0.26190476,0.08874459,9.81081081081081,3.324324324324324,0.8918918918918919,0.2624113475177305,0.79931973,0.411764705,0.098214285,95.1,2.675675675675676,63.25420562008577,3.8535130152489803,3.4863692077430524,3.730507567766551,2.349375009536743,Max Meyer,27474,676974
Adrian Morejon,SDP,9.0,2.0,2.0,57.0,0.0,66.1,0.29520295,0.06642066,10.854273437475738,2.442211523432041,0.40703525390534023,0.30120481927710846,0.72033898,0.603550295,0.09090909,99.3293359375,2.7135683593689346,67.55821212945783,2.410266686426221,2.2518179147526944,2.419434441782185,2.3090202808380127,Adrian Morejon,20039,670970
Nick Martinez,TBR,12.0,3.0,0.0,23.0,23.0,138.0,0.14130435,0.03623188,5.086956521739131,1.3043478260869565,1.0434782608695652,0.2620689655172414,0.84992343,0.357941834,0.084210526,92.73127753303964,2.739130434782609,65.26786040962476,4.4337683275646125,3.957775396540545,4.541553735884204,2.2595436573028564,Nick Martinez,12730,607259
Michael Wacha,KCR,5.0,8.0,0.0,24.0,24.0,150.2,0.19117647,0.06699346,6.98893852496787,2.4491152096041255,1.0752213115335185,0.26450116009280744,0.7591623,0.373576309,0.095238095,93.07585644371942,3.4646020038302265,80.84892635837696,4.096703800035035,3.996893067718051,4.348946188137329,2.259075164794922,Michael Wacha,14078,608379
Keider Montero,DET,9.0,7.0,1.0,26.0,20.0,128.2,0.16699029,0.05631068,6.015544338697935,2.0284975095609314,0.9093264698031761,0.225130890052356,0.72299652,0.41025641,0.072625698,94.27908577273726,3.2176167393035464,77.15065965771694,3.4804653312208056,3.8503938921711036,4.649786863433324,2.2464157938957214,Keider Montero,22630,672456
Shane McClanahan,TBR,9.0,6.0,0.0,20.0,20.0,99.0,0.22249389,0.08557457,8.272727272727273,3.1818181818181817,0.6363636363636364,0.2536764705882353,0.70342205,0.44402985,0.066666666,95.5862529531787,3.090909090909091,73.65002430061551,4.12242362672066,3.343590064963909,4.035187520417902,2.239314556121826,Shane McClanahan,21483,663556
Jose Soriano,- - -,9.0,6.0,0.0,24.0,24.0,133.2,0.24231465,0.11211573,9.022443933189392,4.174563610878674,0.8753117248616574,0.27058823529411763,0.77879581,0.514285714,0.12745098,97.15242908070388,3.1645885437306074,75.24295923316777,4.515086498467454,3.8216121849128952,3.716215041923113,2.233840860426426,Jose Soriano,22100,667755
Landen Roupp,SFG,7.0,12.0,0.0,24.0,24.0,129.1,0.23357664,0.10948905,8.907216845137482,4.175257896158195,0.6958763160263658,0.28405797101449276,0.67295597,0.501449275,0.087719298,92.7710727660124,4.3144331593634675,105.92365980974725,3.758153657871299,3.6144689779578605,3.9480013093554485,2.205354690551758,Landen Roupp,30076,694738
Jhoan Duran,PHI,1.0,4.0,26.0,46.0,0.0,43.1,0.36046512,0.04651163,12.876923454781267,1.661538510294357,0.20769231378679462,0.35714285714285715,0.83333333,0.597938144,0.055555555,100.36631373355263,1.661538510294357,39.17469678067682,2.1782769637095947,1.2809637495187598,1.611826762660297,2.183237314224243,Jhoan Duran,21029,661395
Trevor Megill,MIL,2.0,2.0,22.0,49.0,0.0,48.0,0.29032258,0.06451613,10.125,2.25,0.0,0.23529411764705882,0.65853659,0.339130434,0.0,97.9513671875,2.4375,58.84841562761417,2.538142699628759,1.643463802337647,3.3836916088747486,2.17765736579895,Trevor Megill,17722,656730
Andre Pallante,STL,12.0,6.0,0.0,23.0,23.0,130.0,0.17068646,0.0742115,6.369230769230769,2.769230769230769,0.6923076923076923,0.27621483375959077,0.74666667,0.556390977,0.092592592,95.17928878513314,3.4615384615384617,84.76970901137855,3.8311843553295244,3.7271176484914927,3.988843655356994,2.157609224319458,Andre Pallante,26108,669467
Kyle Harrison,MIL,9.0,3.0,0.0,19.0,19.0,93.1,0.296875,0.0625,10.992857741920348,2.314285840404284,1.2535714968856537,0.29694323144104806,0.80396476,0.368200836,0.135416666,94.91788456357759,3.471428760606426,83.81049539520839,3.2305303505400302,3.3488209597918464,3.1002436214122677,2.128641366958618,Kyle Harrison,27758,690986
Jacob Latz,TEX,3.0,1.0,24.0,44.0,1.0,56.0,0.2815534,0.07281553,9.321429206400545,2.4107144499311755,0.48214288998623506,0.17692307692307693,0.78804348,0.396946564,0.050847457,94.67152071693087,1.767857263282862,43.0987747412687,2.4131670042284967,2.509535191983591,3.4132122496823127,2.0735023617744446,Jacob Latz,21306,656641
George Kirby,SEA,8.0,9.0,0.0,23.0,23.0,136.2,0.2010582,0.05467372,7.507317631963786,2.0414635665866436,1.11951227845074,0.32587064676616917,0.75221239,0.440191387,0.108280254,96.59025051652893,3.8853661428584507,99.89953130147322,3.8306298858733903,3.7760858052972566,3.9037164245617597,2.061807155609131,George Kirby,25436,669923
Kyle Leahy,STL,9.0,4.0,0.0,23.0,23.0,117.1,0.21084337,0.07028112,8.0539776218578,2.684659207285933,0.9204545853551772,0.3225806451612903,0.81267218,0.457142857,0.108108108,94.16660382480696,3.375000146302316,82.65046986889546,5.062961474823506,3.643463826721366,3.750684970816025,2.0542190074920654,Kyle Leahy,24763,681517
Peter Lambert,HOU,8.0,6.0,0.0,21.0,21.0,118.2,0.23684211,0.09311741,8.873595695786973,3.4887641197111177,0.9101123790550741,0.25483870967741934,0.80495356,0.376175548,0.080536912,93.93360006058158,3.10955062843817,75.17709454295655,3.3475908325583257,3.8141098854653452,4.406465762156993,2.0429670810699463,Peter Lambert,17969,663567
Ben Brown,CHC,4.0,2.0,1.0,20.0,8.0,68.0,0.24528302,0.07169811,8.602941659082617,2.51470602342415,0.2647058972025421,0.24293785310734464,0.79113924,0.446327683,0.032786885,96.34986733490567,1.8529412804177947,45.21127129608496,3.2277080967193825,2.4780225920429677,3.458072651712304,2.02258163690567,Ben Brown,23590,676962
Gerrit Cole,NYY,6.0,6.0,0.0,15.0,15.0,86.2,0.26062323,0.05382436,9.553846434192552,1.973076980974549,1.1423077258273704,0.2782608695652174,0.79145729,0.351464435,0.100917431,96.83040874804075,3.2192308636953166,78.26262115781583,3.3819643363400793,3.3001945780014856,3.560307568250024,1.9989579916000366,Gerrit Cole,13125,543037
Kyle Bradish,BAL,7.0,11.0,0.0,24.0,24.0,133.0,0.22064057,0.10320285,8.390977443609023,3.924812030075188,0.8796992481203008,0.3021978021978022,0.74185766,0.470588235,0.104838709,94.02741514360314,3.654135338345865,89.11965469107437,4.081598472101181,3.8629186895556917,4.0082140968706375,1.9874587059020996,Kyle Bradish,24586,680694
Shane Drohan,MIL,6.0,4.0,1.0,24.0,14.0,98.1,0.23786408,0.07524272,8.96949198936809,2.83728828235113,0.8237288561664572,0.3025830258302583,0.68505338,0.401459854,0.082568807,94.87040512016536,3.9355934239064063,95.01679489286124,3.5710271674019176,3.314862119520715,3.8085210449876734,1.9623313546180725,Shane Drohan,27814,675660
Brent Headrick,NYY,6.0,2.0,0.0,63.0,0.0,62.1,0.30314961,0.07480315,11.11765000714491,2.7433162355292633,0.4331551950835679,0.3161290322580645,0.88323353,0.346405228,0.046153846,94.26254986702128,1.5882357153064157,38.61154895665256,3.1084251020413913,2.1504822721581305,3.1085313613437746,1.9438496828079224,Brent Headrick,27702,687396
Emerson Hancock,SEA,7.0,7.0,0.0,23.0,23.0,128.0,0.23062016,0.0620155,8.3671875,2.25,1.125,0.27325581395348836,0.79454254,0.417827298,0.108843537,95.4407104802799,3.3046875,84.96927193197726,3.9819100715762645,3.7137763023376467,3.8329591720714236,1.9331046342849731,Emerson Hancock,27470,676106
Jake Bennett,BOS,7.0,6.0,0.0,14.0,14.0,80.2,0.18885449,0.05263158,6.805785338529014,1.8966942746720203,0.6694215087077718,0.2669491525423729,0.71960298,0.450643776,0.072289156,93.0,3.458677794990155,79.79981533125667,3.1925563512648187,3.2793109160288383,3.8750436728816444,1.9090096950531006,Jake Bennett,31959,687562
Christian Scott,NYM,4.0,3.0,0.0,18.0,18.0,84.2,0.28610354,0.09536785,11.161417658089995,3.7204725526966653,0.8503937263306663,0.3127962085308057,0.78449905,0.325581395,0.09090909,95.46554054054054,3.5078741211139985,86.9357124209877,3.8559326579801807,3.352617353804388,3.702808256551997,1.9076730012893677,Christian Scott,30107,681035
Walbert Urena,LAA,8.0,8.0,0.0,22.0,20.0,107.2,0.22222222,0.12418301,8.526315839822468,4.764705910489026,0.5015479905777922,0.2517482517482518,0.77265973,0.54137931,0.066666666,97.69974923964163,2.6749226164148916,63.55206881862323,3.2800736385285236,3.7218306791870477,4.266911029871092,1.901307363063097,Walbert Urena,29357,700712
Grant Taylor,CHW,4.0,2.0,6.0,46.0,4.0,64.0,0.31764706,0.07843137,11.390626357868475,2.812500335276167,0.5625000670552334,0.2751677852348993,0.74503311,0.486842105,0.074074074,98.11593849071558,2.1093752514571253,50.5744781007145,2.4003725271607923,2.346588714793314,2.8155292464181567,1.8812683820724487,Grant Taylor,33927,691799
Michael King,SDP,8.0,8.0,0.0,25.0,25.0,142.1,0.21196581,0.0957265,7.8407496947080695,3.540983733093967,1.0749414904035257,0.2532981530343008,0.79118029,0.448453608,0.111111111,94.08194307279909,3.4145200283406107,85.00941853868159,4.38893688317462,4.261291713368969,4.34115967592606,1.8807177543640137,Michael King,19853,650633
Joey Cantillo,CLE,9.0,7.0,0.0,26.0,26.0,125.2,0.25645756,0.10885609,9.954907363262375,4.225464276492663,1.0742705787693212,0.327217125382263,0.74691358,0.449404761,0.116279069,92.13225371120107,3.795756044984935,92.3309425887368,3.8832651235535125,3.876719786611218,3.8840249101848157,1.8760603666305542,Joey Cantillo,23335,676282
Cade Smith,CLE,3.0,1.0,31.0,52.0,0.0,55.0,0.34070796,0.07964602,12.600000873912526,2.9454547497457853,0.6545454999435077,0.30952380952380953,0.78014184,0.423076923,0.076923076,97.33990244156928,2.290909249802277,55.72587065993585,3.1658664910196563,2.2627819274082617,2.7532310870832815,1.8655580282211304,Cade Smith,27867,671922
Taj Bradley,MIN,9.0,5.0,0.0,24.0,24.0,135.2,0.26079447,0.10189983,10.01719976830633,3.9140052074839304,1.2604423549524522,0.27953890489913547,0.77939234,0.348901098,0.119496855,97.05885320571956,3.9803442787972174,94.96007897830307,4.015490765136145,4.046565840342157,4.0058803719563745,1.8509389162063599,Taj Bradley,22543,671737
Dylan Lee,ATL,5.0,0.0,0.0,58.0,0.0,56.1,0.33653846,0.0625,11.18343371970354,2.0769234050878,0.4792900165587231,0.20491803278688525,0.73369565,0.336065573,0.05,93.23473282442748,1.9171600662348924,45.71761071805674,2.2819191771730507,1.9803719124620602,2.9056618110543555,1.843537449836731,Dylan Lee,19996,669276
Bubba Chandler,PIT,6.0,8.0,0.0,24.0,23.0,121.1,0.20454545,0.12121212,8.010989031977678,4.747252759690475,0.7417582437016368,0.2697947214076246,0.66878981,0.391304347,0.070422535,98.44818061114532,4.22802198909933,99.4167622318286,4.0504055149922475,4.07821655220318,4.784219460549933,1.801941066980362,Bubba Chandler,29868,696149
Brandon Young,BAL,9.0,3.0,0.0,20.0,20.0,113.2,0.19096509,0.08418891,7.363636528387356,3.2463343834825977,0.9501466488241749,0.2861356932153392,0.74704142,0.436781609,0.086956521,94.36404304979253,3.325513270884612,81.10498570257678,4.174398290496053,3.9519315637598074,4.423368896168673,1.7971190214157104,Brandon Young,27819,687064
Justin Wrobleski,LAD,11.0,5.0,0.0,21.0,20.0,126.1,0.19379845,0.05426357,7.124010840907068,1.9947230354539789,1.3535620597723428,0.25274725274725274,0.79216354,0.398416886,0.120253164,94.50710156664236,3.562005420453534,85.78372634250073,4.659291985910111,4.236636672084793,4.180923695715205,1.7271152958273888,Justin Wrobleski,31204,680736
Foster Griffin,- - -,13.0,4.0,0.0,24.0,24.0,138.1,0.22084806,0.05830389,8.13253041950016,2.1469880307480422,1.431325353832028,0.25925925925925924,0.79877112,0.440506329,0.149659863,91.47747467376374,3.2530121678000636,78.0971851715184,4.186863889548819,4.230361434960336,3.7767860495549366,1.6751663386821747,Foster Griffin,16432,656492
Andrew Alvarez,WSN,2.0,4.0,1.0,18.0,10.0,75.0,0.21766562,0.10410095,8.280000842285242,3.960000402832072,0.3600000366210975,0.3062200956937799,0.72874494,0.502369668,0.053571428,92.33485770089285,3.7200003784180073,89.14760396122398,4.484379689392516,3.2009638145446795,3.8149595967542824,1.6535874605178833,Andrew Alvarez,29914,674841
Troy Melton,DET,7.0,1.0,0.0,14.0,14.0,84.1,0.2218845,0.07598784,7.790514303849069,2.667984350633243,0.8537549922026377,0.22171945701357465,0.90659341,0.427312775,0.091954022,96.3528735632184,1.7075099844052755,40.94195559708555,3.056689161141885,3.5434144231140756,3.8769806638784834,1.641700029373169,Troy Melton,31807,675512
Didier Fuentes,ATL,5.0,1.0,2.0,44.0,1.0,53.2,0.31651376,0.06880734,11.571429942282675,2.5155282483223207,0.6708075328859522,0.296875,0.82397004,0.369230769,0.076923076,97.15467372598059,2.5155282483223207,59.986614176108475,2.979522074410252,2.4287898120318596,2.9314240686816775,1.623180028051138,Didier Fuentes,30661,800311
Seth Lugo,KCR,5.0,7.0,0.0,25.0,25.0,139.1,0.18212479,0.07757167,6.976076809680585,2.9712919744935826,1.03349286069342,0.3125,0.6795017,0.398584905,0.095808383,91.66581700211864,4.586124569327051,107.02044482048831,5.207323369083143,4.164695899314775,4.492186050095327,1.621415615081787,Seth Lugo,12447,607625
J.T. Ginn,ATH,8.0,7.0,0.0,25.0,22.0,127.1,0.21388368,0.09943715,8.057592005240975,3.746073476120804,0.9895288427488916,0.2558139534883721,0.74616457,0.457386363,0.112903225,93.53586665286294,3.5340315812460417,82.62688172514075,3.972382519718352,4.156880083739219,4.20654727855237,1.591361457016319,J.T. Ginn,27889,669372
Nathan Eovaldi,TEX,10.0,9.0,0.0,22.0,22.0,132.2,0.24684685,0.05765766,9.29396949292784,2.1708541881291303,1.6281406410968478,0.29295774647887324,0.76461769,0.48806366,0.19047619,94.45563920454545,4.20602998950019,102.53923935910261,4.19686331982094,4.2493054660877,3.339972167090534,1.5789207220077515,Nathan Eovaldi,9132,543135
Andrew Abbott,CIN,6.0,7.0,0.0,25.0,25.0,133.0,0.17647059,0.11072664,6.902255639097745,4.330827067669173,1.150375939849624,0.27341772151898736,0.75060533,0.414392059,0.102409638,92.45777351247601,4.12781954887218,94.27014678224137,4.747365875481548,4.652392373766218,4.886313790374233,1.5731183290481567,Andrew Abbott,29911,671096
Garrett Whitlock,BOS,6.0,1.0,2.0,45.0,0.0,44.0,0.29166667,0.04166667,10.022727272727273,1.4318181818181819,0.6136363636363636,0.26605504587155965,0.77586207,0.372727272,0.065217391,,2.0454545454545454,47.193437686558745,2.5194304155801475,2.217327438701283,2.918741900202903,1.5495374202728271,Garrett Whitlock,20191,676477
Logan Henderson,MIL,7.0,2.0,0.0,12.0,12.0,63.1,0.3125,0.05,10.657894950824435,1.7052631921319097,1.4210526601099247,0.2323943661971831,0.88095238,0.306666666,0.14084507,93.03069585755814,2.700000054208857,65.18593861934917,2.692636103707806,3.380963808360853,3.0309244801880446,1.549534559249878,Logan Henderson,31475,701656
Tanner Scott,LAD,1.0,3.0,16.0,53.0,0.0,49.0,0.32978723,0.05851064,11.387756875136532,2.020408477846804,0.7346939919442923,0.2727272727272727,0.84158416,0.348214285,0.083333333,96.70268773320896,2.204081975832877,53.080875162512214,3.124926794293527,2.3462698103933546,2.772794873561637,1.5447918176651,Tanner Scott,17586,656945
Sean Newcomb,CHW,1.0,3.0,4.0,46.0,2.0,68.0,0.23188406,0.09057971,8.470590017246503,3.308824225486915,0.2647059380389532,0.2681564245810056,0.74168798,0.477272727,0.036363636,94.59848522119017,2.5147064113700552,60.292716643805875,3.798952871822639,2.94861083331817,3.794654168855345,1.525690034031868,Sean Newcomb,16943,656794
Aaron Ashby,MIL,13.0,2.0,1.0,58.0,1.0,69.0,0.32013201,0.11221122,12.652175836617486,4.434783282938088,0.6521740121967776,0.34545454545454546,0.73626374,0.538461538,0.106382978,97.37777596932871,3.391304863423244,81.87606897340733,2.9682092020262454,2.77661592997915,2.869093923366503,1.5220036059617996,Aaron Ashby,23550,676879
Brandon Pfaadt,ARI,7.0,1.0,0.0,22.0,12.0,92.2,0.16094987,0.06332454,5.924460960072528,2.3309354597006666,0.7769784865668888,0.25886524822695034,0.74642127,0.489655172,0.078431372,93.1859201014727,3.1079139462675553,73.73379103244072,3.581667302133708,3.793194081690628,4.342603288471276,1.4693172425031662,Brandon Pfaadt,27782,694297
Juan Morillo,ARI,3.0,4.0,1.0,53.0,0.0,49.1,0.29292929,0.08585859,10.58108299017161,3.101351910912369,0.3648649306955728,0.2689075630252101,0.75697211,0.516666666,0.057142857,98.67744943633953,2.371622049521223,56.265613408419796,2.3026260327234875,2.4120447627290966,2.9625053221130697,1.4437665939331055,Juan Morillo,21924,666661
Ian Seymour,TBR,9.0,3.0,2.0,39.0,10.0,96.1,0.28822055,0.07769424,10.743945629392043,2.89619403922742,1.4013842125293967,0.2692307692307692,0.7173913,0.309917355,0.12605042,91.42369853376778,4.110727023419564,97.95019402495663,3.6592941483501513,3.80760746809363,3.659481861001705,1.4417781233787537,Ian Seymour,27932,693855
Spencer Miles,TOR,5.0,2.0,1.0,37.0,4.0,78.0,0.23101266,0.06329114,8.423077746961324,2.3076925334140617,0.5769231333535154,0.2889908256880734,0.72839506,0.533936651,0.084745762,96.00264679439483,3.115384920108983,75.339550873205,3.0346429748306925,2.811733006772673,3.1271934451142904,1.42986711114645,Spencer Miles,31621,693686
David Bednar,NYY,6.0,3.0,27.0,50.0,0.0,54.1,0.2760181,0.08144796,10.10429542441296,2.9815953711382503,0.4969325618563751,0.25547445255474455,0.72490706,0.54347826,0.075,96.10234782963447,2.4846628092818754,60.404560089402175,2.638944995290256,2.657650879274809,3.0579534449860177,1.4285752773284912,David Bednar,19569,670280
Michael McGreevy,STL,5.0,9.0,0.0,24.0,24.0,132.0,0.16914498,0.06319703,6.204545454545454,2.3181818181818183,1.2272727272727273,0.2759493670886076,0.78055965,0.433823529,0.12,91.7715902453271,3.477272727272727,85.15502587052117,5.470694380150408,4.247630469004314,4.200748954826232,1.3870168924331665,Michael McGreevy,29869,700241
Framber Valdez,DET,7.0,8.0,0.0,24.0,24.0,133.0,0.18057922,0.08517888,7.172932330827067,3.3834586466165413,0.8796992481203008,0.3012345679012346,0.71746385,0.541062801,0.114035087,94.80727095170455,4.2631578947368425,102.22020534215113,4.407550165084449,4.178708163239902,4.209812272244827,1.3693435192108154,Framber Valdez,17295,664285
Josh Hader,HOU,4.0,1.0,17.0,31.0,0.0,30.0,0.36283186,0.08849558,12.300000782012988,3.0000001907348754,0.30000001907348756,0.19672131147540983,0.92592593,0.419354838,0.038461538,,0.9000000572204626,21.758574622183342,1.89472792224824,1.7809637196858674,2.6638754743400685,1.363895297050476,Josh Hader,14212,623352
Bradgley Rodriguez,SDP,3.0,2.0,1.0,51.0,4.0,56.0,0.25877193,0.0745614,9.48214479490242,2.732143415480358,0.48214295567300436,0.26174496644295303,0.76642336,0.503355704,0.051724137,98.273129366568,2.0892861412496857,52.01580267633575,2.1192299373732273,2.5809637001582346,3.4575204420822807,1.3591809272766113,Bradgley Rodriguez,29107,699134
Carmen Mlodzinski,PIT,6.0,5.0,2.0,27.0,11.0,99.2,0.18013857,0.08083141,7.043478710179581,3.160535318670325,0.7224080728389315,0.31290322580645163,0.71100917,0.403174603,0.068376068,95.0223880597015,3.79264238240439,89.17934365856371,5.138469688342927,3.6729370842473266,4.412332575897909,1.3542690575122833,Carmen Mlodzinski,27572,669387
Trey Yesavage,TOR,5.0,5.0,0.0,18.0,18.0,93.2,0.2357513,0.11917098,8.743772479393915,4.419928945627693,0.9608541186147158,0.21518987341772153,0.73684211,0.338842975,0.083333333,94.30401662049861,3.65124565073592,88.29830486711234,3.36404754211998,4.0631702346993555,4.620992087241088,1.35024094581604,Trey Yesavage,35456,702056
Tyler Mahle,- - -,4.0,9.0,0.0,20.0,20.0,106.2,0.234375,0.08705357,8.859375211223965,3.2906250784546156,1.2656250301748522,0.30313588850174217,0.71311475,0.42087542,0.130434782,92.66073096790738,4.640625110641125,113.87255919208276,3.9335888416365727,4.093463826477529,3.9027349853537445,1.348698616027832,Tyler Mahle,16358,641816
Walker Buehler,SDP,7.0,5.0,0.0,24.0,24.0,114.1,0.20120724,0.0945674,7.871720466801523,3.6997086193967155,1.1020408653522131,0.3081570996978852,0.70754717,0.479651162,0.120689655,94.08811773255815,4.880466689416944,121.50628258764822,4.350690597674912,4.287960940580547,4.237007600407422,1.3274314403533936,Walker Buehler,19374,621111
Kyle Freeland,COL,4.0,10.0,0.0,22.0,22.0,120.2,0.18283582,0.05037313,7.3093924192437525,2.013812197138585,1.6408840124832915,0.3263707571801567,0.61662198,0.413965087,0.141935483,91.4301298744658,6.265193502208931,131.9748909932693,5.234023437228151,4.647262177889879,4.227969584518003,1.3243789672851562,Kyle Freeland,16256,607536
