Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
Dane Myers,CIN,82.0,206.0,3.0,22.0,18.0,7.0,0.116504854,0.266990291,0.096045198,0.3553719,0.259887005,0.354368932,0.355932203,0.32179296595378987,0.31735423073839786,97.15083197303439,1.5688272174447775,0.8587106363520817,-2.73540335893631,0.4885498033906211,Dane Myers,22054,667472
Maxwell Clark,DET,9.0,42.0,1.0,5.0,7.0,0.0,0.095238095,0.309523809,0.189189189,0.434782608,0.297297297,0.38095238,0.486486486,0.37876661618550617,0.3070534524463472,145.36205280657563,-0.49365711584687233,1.7168798481756484,1.5750234425067902,0.4873215740537983,Maxwell Clark,33381,703601
Matt Shaw,CHC,56.0,147.0,4.0,20.0,20.0,4.0,0.081632653,0.183673469,0.169230769,0.28,0.246153846,0.321917808,0.415384615,0.32389123513274,0.3012310707405822,105.11059340824676,-0.5245246896520257,0.38441074829912836,-0.38452327251434326,0.4848819656053322,Matt Shaw,33322,807713
George Springer,TOR,88.0,378.0,12.0,41.0,36.0,8.0,0.1005291,0.182539682,0.162162162,0.260869565,0.234234234,0.317333333,0.396396396,0.31620044056574503,0.3070037434895833,102.61378265949472,-0.23161391261965036,0.914735633868903,-9.630012422800064,0.48440695639796616,George Springer,12856,543807
Nick Sogard,BOS,22.0,90.0,0.0,11.0,3.0,0.0,0.144444444,0.188888888,0.093333333,0.327586206,0.253333333,0.363636363,0.346666666,0.3242117539048195,0.3000151677565141,103.30789538246215,0.0977210272103548,0.44314308455504126,0.9891961142420769,0.47222693837308843,Nick Sogard,25483,686765
Gabriel Arias,- - -,43.0,136.0,5.0,13.0,11.0,4.0,0.051470588,0.426470588,0.139534884,0.393939393,0.240310077,0.279411764,0.379844961,0.28637845383750066,0.2670315669766113,82.69044388112428,-0.2454337766394019,-3.020732959211702,2.70641110278666,0.46070754679363246,Gabriel Arias,22563,672356
Jose Trevino,CIN,32.0,94.0,4.0,10.0,12.0,0.0,0.010638297,0.202127659,0.164835165,0.264705882,0.241758241,0.25,0.406593406,0.2827079807934554,0.21113192240397136,71.01976356837966,-0.5474603921175003,-3.843361321545507,5.295387387275696,0.4578171309142808,Jose Trevino,16725,624431
Drew Gilbert,SFG,94.0,276.0,4.0,30.0,22.0,1.0,0.09057971,0.159420289,0.115702479,0.276923076,0.239669421,0.324817518,0.3553719,0.3031788146232857,0.310109625922309,91.85357581565545,-0.6764586139470339,-3.396781611912216,-1.2142342627048492,0.4412235404309362,Drew Gilbert,31545,687551
Mike Yastrzemski,ATL,101.0,300.0,8.0,39.0,33.0,1.0,0.096666666,0.243333333,0.154716981,0.284946236,0.230188679,0.313333333,0.38490566,0.30979400376478833,0.30917439778645833,93.46157057479478,0.6492954026907682,-1.7239304250741503,-3.683010259643197,0.4394014039859298,Mike Yastrzemski,14854,573262
Josh Bell,MIN,114.0,460.0,15.0,58.0,68.0,1.0,0.080434782,0.213043478,0.169451074,0.292207792,0.250596658,0.313043478,0.420047732,0.32095866993717526,0.32276472008746604,104.5435301839946,-3.044563688337803,-0.6195899456888845,-11.525027513504028,0.43291875734956475,Josh Bell,13145,605137
Jacob Gonzalez,- - -,51.0,153.0,5.0,16.0,26.0,1.0,0.052287581,0.196078431,0.15,0.264150943,0.235714285,0.289473684,0.385714285,0.29693779466967835,0.3085248201888129,86.77682634216278,0.12948643136769533,-2.2973664183211504,1.2660436630249023,0.43165412769286815,Jacob Gonzalez,33225,694378
James McCann,ARI,33.0,109.0,4.0,11.0,21.0,0.0,0.036697247,0.247706422,0.166666667,0.38028169,0.303921568,0.336448598,0.470588235,0.3511987205977752,0.27674995850179795,120.63911586918317,-0.6738343918696046,2.048001634635118,-1.339972123503685,0.4315915420765175,James McCann,12859,543510
Harry Ford,WSN,13.0,42.0,2.0,6.0,6.0,1.0,0.142857142,0.238095238,0.257142857,0.217391304,0.2,0.333333333,0.457142857,0.34690248540469576,0.25769022532871794,118.75372384018668,0.34476393181830645,1.2977382081456335,1.5305595397949219,0.4263311414502663,Harry Ford,29958,695670
Christian Encarnacion-Strand,BAL,17.0,60.0,3.0,5.0,11.0,0.0,0.066666666,0.233333333,0.222222222,0.27027027,0.24074074,0.305084745,0.462962962,0.32708252092887613,0.3741960854365908,111.05709936165165,-0.0756409028545022,0.6941065383767437,1.3187789171934128,0.42247277780163367,Christian Encarnacion-Strand,30011,687952
John Rave,KCR,19.0,48.0,2.0,7.0,2.0,2.0,0.104166666,0.1875,0.285714286,0.29032258,0.261904761,0.340425531,0.547619047,0.37822755600543734,0.37585565318231995,142.1676573353352,0.6118442388251424,2.960268198849452,-0.5209076404571533,0.42233746920573156,John Rave,26284,670231
Pedro Pages,STL,64.0,171.0,4.0,13.0,11.0,2.0,0.046783625,0.263157894,0.116129033,0.259259259,0.206451612,0.251497005,0.322580645,0.2536448675715281,0.2675423593232126,58.49551363220326,0.1882220022380352,-8.398660594182434,6.966386556625366,0.41832029940676363,Pedro Pages,25782,686780
Alex Call,LAD,65.0,146.0,1.0,19.0,16.0,1.0,0.123287671,0.164383561,0.073770492,0.292929292,0.245901639,0.356164383,0.319672131,0.3119362604944673,0.2786601625639817,95.85695104641988,0.3282525250688195,-0.40358941069555776,-0.22607362270355225,0.4175241871312383,Alex Call,19296,669743
David Hamilton,MIL,87.0,281.0,3.0,36.0,16.0,21.0,0.096085409,0.231316725,0.091666666,0.313953488,0.2375,0.317164179,0.329166666,0.29287170696614395,0.26744682512033296,83.35215270946844,2.5094986287876964,-3.1504015836446015,-1.8654906749725342,0.4165187856413384,David Hamilton,27531,666152
Ben Malgeri,DET,23.0,52.0,1.0,7.0,7.0,0.0,0.173076923,0.192307692,0.119047619,0.34375,0.285714285,0.403846153,0.404761904,0.3625660458436379,0.31970860407902646,134.0675764833482,0.09363212622702122,2.149051162756745,0.03501319885253906,0.41087036313864633,Ben Malgeri,29577,701162
Hunter Feduccia,- - -,65.0,169.0,2.0,16.0,12.0,0.0,0.088757396,0.260355029,0.100671141,0.317307692,0.234899328,0.307228915,0.335570469,0.28881583371794367,0.30891415133620753,81.9527433155619,-0.9728964634050499,-4.52449878518829,2.471142716705799,0.40116100511030195,Hunter Feduccia,23372,676439
Ali Sanchez,NYY,32.0,60.0,1.0,5.0,7.0,0.0,0.016666666,0.25,0.089285715,0.341463414,0.267857142,0.3,0.357142857,0.2899432122707367,0.2799730936686198,84.84269512011022,-0.45056420657783747,-1.5057502246868626,3.2601792216300964,0.3961738398308625,Ali Sanchez,18551,645305
Bryan De La Cruz,PHI,12.0,32.0,2.0,4.0,6.0,0.0,0.0625,0.21875,0.269230769,0.368421052,0.346153846,0.40625,0.615384615,0.4232643395662308,0.3515705466270447,168.20463659714204,-0.054860190488398075,2.5857740392415147,0.25954118371009827,0.39507678831030707,Bryan De La Cruz,19600,650559
Lars Nootbaar,- - -,53.0,204.0,3.0,23.0,17.0,1.0,0.137254901,0.205882352,0.114285714,0.282442748,0.228571428,0.333333333,0.342857142,0.3031563938844322,0.3285257211372034,91.14490292450671,-0.2823293721303344,-2.467915195542557,-0.2955731824040413,0.39171774798030157,Lars Nootbaar,21454,663457
George Lombard,NYY,5.0,20.0,2.0,4.0,2.0,0.0,0.15,0.25,0.352941176,0.3,0.294117647,0.4,0.647058823,0.4428050726652145,0.3585807800292969,191.41268781277628,-0.034212710335850716,2.087039293723334,1.024315968155861,0.3891436711018113,George Lombard,33433,806146
Henry Davis,PIT,76.0,237.0,8.0,28.0,30.0,2.0,0.092827004,0.210970464,0.140096618,0.186666666,0.173913043,0.27118644,0.314009661,0.2663599719940606,0.2924183344436904,63.034708289735995,-1.5223487177863717,-12.121884731250118,8.123533546924591,0.37491933543972916,Henry Davis,29617,680779
Ben Williamson,TBR,84.0,270.0,3.0,31.0,26.0,8.0,0.074074074,0.188888888,0.085020243,0.300518134,0.246963562,0.308550185,0.331983805,0.28831798414315435,0.28988704824806155,81.66092437215372,1.5638726437464356,-4.181219477445791,-1.7894775867462158,0.3719013873006594,Ben Williamson,33197,810938
Alex Freeland,LAD,72.0,223.0,3.0,24.0,19.0,2.0,0.098654708,0.304932735,0.082051282,0.333333333,0.23076923,0.309090909,0.312820512,0.28261751207438385,0.2760679071599787,76.25530050564974,0.33421984501183033,-6.0722075959302835,2.4746552109718323,0.3695218283600198,Alex Freeland,31665,690976
Justin Crawford,PHI,109.0,348.0,2.0,36.0,30.0,16.0,0.060344827,0.186781609,0.087774294,0.326771653,0.26645768,0.315942028,0.354231974,0.29788682598998584,0.28219119591893677,84.38092858685239,1.2116137268021703,-5.364644006740457,-2.3113385438919067,0.36685021749450764,Justin Crawford,31791,702222
Darell Hernaiz,ATH,47.0,134.0,1.0,12.0,7.0,3.0,0.097014925,0.171641791,0.050847458,0.287234042,0.237288135,0.318181818,0.288135593,0.28011914410374383,0.26310675071947504,73.97090872853148,-0.03807513602077961,-4.084948326258139,2.853006362915039,0.36073898497231915,Darell Hernaiz,26224,687231
Masataka Yoshida,BOS,81.0,272.0,5.0,33.0,26.0,2.0,0.091911764,0.102941176,0.128099174,0.289099526,0.272727272,0.345588235,0.400826446,0.330961639609407,0.32628701714908376,108.01368182492656,-0.5130090843886137,2.0160372757331233,-8.198425650596619,0.3576161144209278,Masataka Yoshida,31837,807799
Jonatan Clase,TOR,9.0,25.0,2.0,4.0,6.0,0.0,0.12,0.32,0.272727273,0.333333333,0.272727272,0.36,0.545454545,0.389822359085083,0.2473846435546875,153.94043339093736,0.4570061145350337,2.021630992767128,0.5247830450534821,0.34979655925380515,Jonatan Clase,26599,682729
Hyeseong Kim,LAD,43.0,131.0,1.0,16.0,11.0,5.0,0.091603053,0.236641221,0.068965517,0.337209302,0.258620689,0.323076923,0.327586206,0.2925594306909121,0.3040804936335637,82.90217409089705,1.147300117649138,-1.5626204266482127,0.7307919859886169,0.3474741600395982,Hyeseong Kim,35322,808975
Denzer Guzman,LAA,46.0,166.0,5.0,14.0,16.0,2.0,0.060240963,0.246987951,0.123376623,0.277777777,0.227272727,0.278787878,0.35064935,0.2794539007273587,0.27584531379468513,75.17964682039229,-0.508575371466577,-5.289059011349554,2.707329750061035,0.3394750447983289,Denzer Guzman,28816,694203
Luis Urias,TOR,26.0,59.0,3.0,5.0,8.0,0.0,0.101694915,0.169491525,0.23076923,0.25,0.25,0.322033898,0.48076923,0.34467043209884124,0.29912256790419756,122.46207432500643,-0.08526454586535692,1.4523860569783222,-0.2855088859796524,0.33276061767017934,Luis Urias,16622,649966
Jorge Barrosa,ARI,84.0,149.0,2.0,25.0,11.0,1.0,0.093959731,0.261744966,0.150793651,0.26744186,0.198412698,0.28169014,0.349206349,0.2805248045585525,0.23073919054488062,73.38861988281225,0.5995504129678011,-4.197762399446139,2.619296759366989,0.33087565943001435,Jorge Barrosa,23968,678489
Kyle Higashioka,TEX,58.0,186.0,7.0,20.0,18.0,0.0,0.102150537,0.252688172,0.151515151,0.261261261,0.218181818,0.306451612,0.369696969,0.30281686109881245,0.29514560904554143,94.10021172895269,-1.0164307300001383,-2.2896557421317123,-1.1639655828475952,0.32330799202065913,Kyle Higashioka,5517,543309
Gavin Sheets,SDP,110.0,378.0,15.0,44.0,44.0,4.0,0.119047619,0.203703703,0.183486238,0.23206751,0.214067278,0.314814814,0.397553516,0.3161576967390757,0.3193869414152922,101.85289152345732,-0.9648219225928187,-0.11742639925340503,-8.976120471954346,0.32156543973473406,Gavin Sheets,19901,657757
Kyle Isbel,KCR,62.0,201.0,3.0,17.0,13.0,5.0,0.054726368,0.213930348,0.1,0.286764705,0.233333333,0.285714285,0.333333333,0.27547662416282964,0.2703921648920799,70.53326778013059,1.7174043068662286,-5.154606362703631,1.1397458612918854,0.3206132355351065,Kyle Isbel,21614,664728
Everson Pereira,- - -,29.0,92.0,4.0,9.0,11.0,1.0,0.065217391,0.326086956,0.207317073,0.285714285,0.219512195,0.29347826,0.426829268,0.31378781925077026,0.3008532886919768,99.94259235696039,-0.10263923369348049,-0.10333650699921543,-0.017537854611873627,0.3201207363493895,Everson Pereira,23695,677592
Roman Anthony,BOS,30.0,130.0,1.0,12.0,5.0,2.0,0.153846153,0.253846153,0.091743119,0.32,0.229357798,0.353846153,0.321100917,0.30961861120637996,0.3519400358200073,93.13406191790543,0.8467716556042433,-0.18884499916935837,-1.3290460109710693,0.31713230737961545,Roman Anthony,31812,701350
Jonah Heim,- - -,71.0,265.0,11.0,25.0,39.0,0.0,0.064150943,0.196226415,0.193415638,0.240437158,0.226337448,0.279245283,0.419753086,0.302518194126633,0.2991830977526578,89.36236776141763,-0.7276500640437007,-4.006534904984283,-2.2016295716166496,0.3147966363138025,Jonah Heim,16930,641680
Petey Halpin,CLE,49.0,123.0,2.0,15.0,7.0,8.0,0.024390243,0.195121951,0.096491228,0.258426966,0.219298245,0.25,0.315789473,0.24933363745609918,0.27698440551757814,56.58850168570921,1.7409810945391655,-4.45436650447339,3.1420446932315826,0.3126568029634729,Petey Halpin,27931,690984
Taylor Walls,TBR,95.0,328.0,0.0,43.0,23.0,18.0,0.109756097,0.25609756,0.064516129,0.297979797,0.211469534,0.303125,0.275985663,0.2676851572468877,0.2481537824906643,67.27643234850689,2.5751381861045957,-9.878329007497683,1.248824119567871,0.311756288021773,Taylor Walls,22458,670764
Luke Raley,SEA,95.0,287.0,15.0,28.0,39.0,1.0,0.052264808,0.324041811,0.213740458,0.283870967,0.225190839,0.284210526,0.438931297,0.3125219792127609,0.34183980377627093,106.08987836816806,0.16923024039715528,2.1971291730217852,-9.38676643371582,0.3095381558899049,Luke Raley,19354,670042
Nick Madrigal,LAA,15.0,52.0,0.0,7.0,2.0,1.0,0.134615384,0.057692307,0.022727273,0.292682926,0.272727272,0.384615384,0.295454545,0.3203456929096809,0.29755502480726975,103.68798750664448,-0.13494353089481592,0.08756597844307429,1.0697710290551186,0.3063969089169498,Nick Madrigal,20521,663611
Blaze Jordan,STL,43.0,147.0,1.0,12.0,22.0,0.0,0.034013605,0.136054421,0.116788321,0.283333333,0.255474452,0.278911564,0.372262773,0.2803859309274323,0.31156244669875055,76.37379995877681,-0.7665590737015009,-4.968554569359191,3.1940559670329094,0.3043313627983728,Blaze Jordan,28199,691458
Myles Straw,TOR,106.0,224.0,3.0,33.0,18.0,7.0,0.066964285,0.138392857,0.108910891,0.239766081,0.217821782,0.271493212,0.326732673,0.26511177919569057,0.2943114889153528,66.99653807778822,1.3349692830815911,-7.242581688090029,2.245640516281128,0.3041167658824258,Myles Straw,17620,664702
Joey Bart,- - -,44.0,128.0,4.0,13.0,13.0,0.0,0.0546875,0.2734375,0.142857143,0.27027027,0.214285714,0.3046875,0.357142857,0.2982492707669735,0.29453250393271446,85.19714079882338,-0.2616293150931597,-2.5309671836503798,1.1685606613755226,0.2865507571667405,Joey Bart,21524,663698
Bryan Torres,STL,49.0,113.0,4.0,13.0,14.0,1.0,0.079646017,0.21238938,0.166666666,0.253333333,0.225490196,0.285714285,0.392156862,0.29597207903862,0.29295317909934304,86.79423892754626,0.13026995677500963,-1.6751833038473047,0.8089644908905029,0.2846001035648551,Bryan Torres,21464,663494
Jared Triolo,PIT,85.0,265.0,1.0,23.0,21.0,9.0,0.083018867,0.215094339,0.063559322,0.314606741,0.241525423,0.316793893,0.305084745,0.2846361025599123,0.2880276208636404,75.25359019616536,1.6421039532870054,-6.29208329260709,0.4311094284057617,0.27775096983832137,Jared Triolo,25807,669707
Jonah Cox,SFG,24.0,29.0,1.0,5.0,3.0,4.0,0.0,0.517241379,0.230769231,0.6,0.269230769,0.269230769,0.5,0.32536136645537156,0.26250001100393444,106.68417577459563,0.835749588906765,1.070275175540132,0.6635564565658569,0.27208327727658066,Jonah Cox,33270,813841
Angel Genao,CLE,5.0,21.0,1.0,4.0,2.0,0.0,0.047619047,0.095238095,0.157894737,0.375,0.368421052,0.428571428,0.526315789,0.419544517993927,0.36598232814243864,175.25363011158214,-0.05008114967495203,1.7835101534771893,0.10006622038781643,0.2678400163987181,Angel Genao,28811,694197
Jose Azocar,ATL,11.0,18.0,0.0,2.0,0.0,1.0,0.055555555,0.222222222,0.117647059,0.461538461,0.352941176,0.388888888,0.470588235,0.3764631350835164,0.29799289173550075,138.03458560401893,0.5219035083428025,1.3502185825026227,0.6025950759649277,0.2580809987686641,Jose Azocar,18821,640492
Jhonny Pereda,SEA,20.0,71.0,2.0,8.0,4.0,0.0,0.056338028,0.169014084,0.090909091,0.288461538,0.257575757,0.309859154,0.348484848,0.29515737714901774,0.33387492043631417,93.98387945994713,-1.2149669788777828,-1.7105662616958426,1.708188645541668,0.25731523871839834,Jhonny Pereda,19802,640902
Willy Adames,SFG,113.0,473.0,19.0,58.0,48.0,4.0,0.071881606,0.279069767,0.190366972,0.272727272,0.222477064,0.281183932,0.412844036,0.30245753738391223,0.290224915843899,91.37135112493415,-2.3053037403151393,-7.243272162929577,-5.569243431091309,0.25651257229754637,Willy Adames,15986,642715
Brewer Hicklen,ATL,8.0,23.0,0.0,5.0,3.0,0.0,0.173913043,0.347826086,0.210526316,0.636363636,0.368421052,0.478260869,0.578947368,0.45656786535097205,0.35402119677999744,191.59024585484104,-0.07571389619261026,2.4730020245404907,-0.6980639696121216,0.25647444580529716,Brewer Hicklen,20450,676551
Ryan Ward,LAD,20.0,60.0,3.0,8.0,12.0,0.0,0.083333333,0.283333333,0.236363636,0.257142857,0.218181818,0.283333333,0.454545454,0.318652281165123,0.31641287722830047,100.3470844015192,0.1290899533778429,0.15428590220690966,0.4077971577644348,0.2551097913075086,Ryan Ward,27449,669899
Anthony Seigler,BOS,40.0,150.0,3.0,18.0,12.0,2.0,0.086666666,0.173333333,0.15037594,0.283018867,0.2481203,0.315436241,0.39849624,0.3134585826988988,0.31507443421639053,95.81115699473969,0.19556819181889296,-0.5334546467117225,-2.3343577682971954,0.25232393196435615,Anthony Seigler,23802,678011
Elias Diaz,- - -,54.0,144.0,5.0,14.0,19.0,0.0,0.027777777,0.222222222,0.176470588,0.27,0.235294117,0.26056338,0.411764705,0.2866031197791404,0.26057001884947434,81.87859222808972,-1.511097626760602,-4.538779330476944,1.7343811485916376,0.23701117922642134,Elias Diaz,11680,553869
Alika Williams,ATH,56.0,134.0,2.0,14.0,10.0,0.0,0.037313432,0.246268656,0.129032258,0.333333333,0.258064516,0.295454545,0.387096774,0.29873777248642663,0.23873186475448027,86.95117133667681,-0.6330439755693078,-2.66181072469847,0.2126023769378662,0.23687745213320077,Alika Williams,27604,675961
Brandon Lockridge,MIL,31.0,99.0,0.0,10.0,12.0,6.0,0.101010101,0.272727272,0.045454545,0.409836065,0.284090909,0.357142857,0.329545454,0.3132481970349137,0.26836823925529557,96.97527303686614,1.123279626481235,0.7609817876994209,-1.6432811617851257,0.23678351939485692,Brandon Lockridge,21496,663604
Kahlil Watson,CLE,27.0,91.0,1.0,6.0,11.0,9.0,0.032967032,0.351648351,0.102272727,0.363636363,0.238636363,0.263736263,0.34090909,0.2654399125130622,0.2460836892599588,67.81723860345397,1.615126301534474,-1.7828511212520586,0.8138059377670288,0.23150441420207557,Kahlil Watson,29905,696135
Andruw Monasterio,BOS,77.0,248.0,6.0,29.0,31.0,3.0,0.076612903,0.209677419,0.183035715,0.321428571,0.267857142,0.327935222,0.450892857,0.33814913734250707,0.3159153123616207,113.02455621124076,-1.305121405981481,2.442626813265826,-9.027964651584625,0.22955287919732334,Andruw Monasterio,19455,655316
Spencer Torkelson,DET,117.0,464.0,20.0,52.0,59.0,0.0,0.105603448,0.306034482,0.195061729,0.291497975,0.227160493,0.315334773,0.422222222,0.323687965875053,0.32144914767442845,106.96312618119389,-1.3325645262375474,2.4161126070913506,-16.731853485107422,0.22650886849105678,Spencer Torkelson,27465,679529
Parker Meadows,DET,12.0,39.0,0.0,3.0,2.0,3.0,0.051282051,0.256410256,0.083333333,0.346153846,0.25,0.307692307,0.333333333,0.28730975053249264,0.24988462986090246,81.60149488072238,0.857551934197545,0.025016098745533677,0.8014754801988602,0.22557375992394177,Parker Meadows,23800,678009
Connor Wong,BOS,59.0,181.0,3.0,17.0,19.0,3.0,0.08839779,0.232044198,0.122580645,0.315315315,0.24516129,0.333333333,0.367741935,0.31519903975018,0.2969589664437677,97.02454334734773,-1.7818363700062037,-2.4067039515527675,-1.83529931306839,0.224949270841136,Connor Wong,19896,657136
Justin Dean,CHC,17.0,10.0,0.0,3.0,3.0,1.0,0.2,0.4,0.25,0.75,0.375,0.5,0.625,0.4768714189529419,0.34547438621521,207.38863270041102,0.06633424386382103,1.3656140359930897,0.4910723865032196,0.22191092577089533,Justin Dean,25005,681909
Andrew Pinckney,WSN,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.5,0.0,0.5,0.5,2.0,1.0235538482666016,0.718500018119812,571.1428696084074,0.20000000298023224,1.340058115826762,0.7704592533409595,0.2213504428239137,Andrew Pinckney,33357,687605
